Date, Open, High, Low, Close, Volume, Mva10, Mva200, Rsi2, Rsi14, PercentB, Bandwidth,Action
7/4/2017 14:00,2330.5,2332.3,2302.42,2313.4,15618.74,2296.95,2237.75,54.39,69.74,35.7,6.74,H
7/4/2017 16:00,2313.4,2319.56,2276.89,2309.37,11733.73,2300.39,2239.34,0,63.19,31.96,6.84,H
7/4/2017 18:00,2284.37,2320.18,2284.37,2290.3,9025.49,2304.94,2240.45,0,55.44,17.75,6.77,H
7/4/2017 20:00,2290.3,2316.62,2289.56,2315.02,4140.7,2312.18,2242.03,56.45,63.34,14.21,6.61,H
7/4/2017 22:00,2315.02,2320.67,2315.02,2320.67,2685.01,2314.26,2243.67,100,64.04,2.89,6.39,H
7/5/2017 0:00,2320.67,2324,2299.29,2299.33,7245.75,2312.77,2244.81,20.93,55.24,-1.71,5.74,H
7/5/2017 2:00,2299.33,2303.74,2294.51,2294.52,2963.81,2310.22,2245.8,0,62.02,18.25,5.01,H
7/5/2017 4:00,2305.05,2305.14,2285.07,2288.67,9858.3,2307.19,2246.64,0,60.96,26.16,4.78,B
7/5/2017 6:00,2288.67,2297.25,2265.06,2265.23,11793.24,2302.7,2247,0,40.17,15.26,4.79,B
7/5/2017 8:00,2265.23,2304.18,2265.23,2298.38,12024.64,2299.49,2247.97,58.58,45.94,12.34,4.53,H
7/5/2017 10:00,2298.38,2301.38,2282.66,2297.93,5842.36,2297.94,2248.89,98.66,44.19,26.9,4.23,H
7/5/2017 12:00,2297.93,2303.5,2279.93,2297.43,7234.8,2296.75,2249.78,0,44.31,-6.63,4.13,H
7/5/2017 14:00,2297.43,2309,2290.61,2308.84,12549.34,2298.6,2250.83,95.8,49.67,-23.49,3.5,H
7/5/2017 16:00,2303,2323.98,2303,2310.03,5157.03,2298.1,2251.87,100,44.07,41.03,2.53,S
7/5/2017 18:00,2310.03,2322,2310,2320.72,7556.02,2298.11,2253.06,100,52.2,63.48,2.59,S
7/5/2017 20:00,2320.72,2324,2301.71,2311.5,7726.12,2299.32,2254.05,53.69,50.62,73.47,2.58,S
7/5/2017 22:00,2311.5,2320,2306.29,2314.88,1501.64,2301.36,2255.06,26.83,57.89,72.47,2.54,H
7/6/2017 0:00,2314.88,2315,2310.22,2315,2856.92,2303.99,2256.04,100,49.99,57.8,2.51,H
7/6/2017 2:00,2315,2320,2311.68,2317.98,93.52,2309.27,2257.04,100,48.95,91.62,2.55,H
7/6/2017 4:00,2317.98,2317.98,2310.22,2310.22,1545.24,2310.45,2257.89,27.75,54.74,65.49,2.36,H
7/6/2017 6:00,2310.22,2319.52,2307.55,2307.55,7845.87,2311.42,2258.66,0,55.78,58.7,2.34,H
7/6/2017 8:00,2307.55,2319.5,2300,2316.96,12616.08,2313.37,2259.56,77.9,62.16,23.11,2.38,H
7/6/2017 10:00,2316.96,2317.14,2303.49,2306.31,5499.63,2313.12,2260.27,46.91,69.83,67.26,2.3,H
7/6/2017 12:00,2306.31,2314.99,2302.5,2314,2784.31,2313.51,2261.07,41.93,60,78.07,2.3,H
7/6/2017 14:00,2314,2314,2303.06,2303.06,4153.68,2311.75,2261.69,41.28,52.89,39.05,2.22,H
7/6/2017 16:00,2303.06,2315,2300.5,2301.82,5637.15,2310.78,2262.27,0,52.46,29.31,2.21,H
7/6/2017 18:00,2301.82,2314.99,2301.09,2314,1664.45,2310.69,2263.01,90.76,52.86,15.63,2.19,H
7/6/2017 20:00,2304.16,2314,2303,2314,3818.8,2310.59,2263.73,100,52.23,-37.27,2.09,H
7/6/2017 22:00,2314,2323,2307.05,2323,6312.79,2311.09,2264.55,100,51.31,10.67,1.3,H
7/7/2017 0:00,2323,2324,2310,2318.14,2319.05,2311.88,2265.28,64.94,54.01,3.77,1.24,H
7/7/2017 2:00,2318.14,2318.14,2303,2309.34,2753.99,2312.06,2265.88,0,46.86,-5.29,1.12,H
7/7/2017 4:00,2309.34,2309.34,2299,2309.34,890.59,2311.3,2266.46,0,46.79,34.31,0.96,H
7/7/2017 6:00,2309.34,2309.34,2269.42,2269.42,6367.25,2307.61,2266.5,0,30.59,49.25,1.92,H
7/7/2017 8:00,2269.42,2284.02,2258.77,2269.28,7975.88,2303.14,2266.53,0,32.58,71.5,2.5,H
7/7/2017 10:00,2269.28,2295.44,2262,2272.93,36871.28,2300.13,2266.62,96.31,35.39,58.63,2.79,H
7/7/2017 12:00,2272.93,2272.93,2224.38,2233,22486.64,2293.24,2266.19,8.38,21.83,64.09,3.97,H
7/7/2017 14:00,2240.85,2260,2233,2250,8579.53,2286.84,2265.99,29.86,31.88,65.99,4.42,H
7/7/2017 16:00,2250,2252,2235.87,2249.75,9066.45,2280.42,2265.79,98.55,28.28,70.58,4.76,H
7/7/2017 18:00,2249.75,2251.07,2228.81,2228.83,4198.99,2271,2265.34,0,26.49,65.7,5.33,H
7/7/2017 20:00,2228.83,2238.11,2228.83,2235.5,3592.62,2262.74,2264.98,24.18,29.7,65.54,5.69,H
7/7/2017 22:00,2235.5,2240.27,2216.48,2227.81,6730.75,2254.59,2264.54,46.45,22.87,74.19,6.09,H
7/8/2017 0:00,2227.81,2240.21,2205.01,2230.38,15780.3,2246.69,2264.13,25.05,24.1,69.11,6.27,H
7/8/2017 2:00,2215.89,2229,2209.89,2217.77,2015.55,2241.52,2263.59,16.93,18.11,76.21,6.61,H
7/8/2017 4:00,2217.77,2232.86,2217.01,2232.86,2077.75,2237.88,2263.24,54.48,25.67,71.7,6.61,H
7/8/2017 6:00,2232.86,2232.86,2199.99,2199.99,7592.14,2230.59,2262.52,31.46,22.57,72.9,7.03,B
7/8/2017 8:00,2199.94,2241.7,2199.94,2230,6202.16,2230.29,2262.16,47.73,32.7,82.99,7,B
7/8/2017 10:00,2230,2241.7,2226,2235,3490.9,2228.79,2261.85,100,41.15,86.96,6.73,B
7/8/2017 12:00,2235,2257.7,2235,2252,2390.35,2229.01,2261.75,100,45.91,97.9,6.32,H
7/8/2017 14:00,2252,2261.36,2235.5,2242.81,7938.15,2230.41,2261.54,64.91,43.05,102.91,5.66,H
7/8/2017 16:00,2242.81,2267.45,2236,2259.85,2488.28,2232.85,2261.52,64.96,56.92,105.4,4.94,H
7/8/2017 18:00,2259.85,2263.5,2235.5,2253.5,3373.38,2235.42,2261.44,72.85,50.95,117.64,4.24,H
7/8/2017 20:00,2253.5,2263.5,2228.28,2228.28,2129.91,2235.21,2261.09,0,44.84,88.32,3.32,H
7/8/2017 22:00,2228.28,2281.71,2228.28,2281.71,3641.76,2241.6,2261.3,67.93,60.98,85.11,3.52,S
7/9/2017 0:00,2281.71,2284.94,2277.02,2282.03,1536.83,2246.52,2261.52,100,59.93,86.84,3.72,S
7/9/2017 2:00,2282.03,2282.03,2267.31,2267.31,2886.63,2253.25,2261.58,2.13,58.18,39.1,3.65,H
7/9/2017 4:00,2267.31,2275,2267.31,2274.94,190.11,2257.74,2261.71,34.14,59.04,56.92,3.85,H
7/9/2017 6:00,2274.94,2276.37,2258.81,2276.37,788.56,2261.88,2261.86,100,62.45,54.85,4.06,H
7/9/2017 8:00,2276.37,2276.37,2251.04,2260.96,2246.35,2262.78,2261.85,8.49,55.96,31.46,4.1,H
7/9/2017 10:00,2260,2279.09,2222.97,2273.67,10167.75,2265.86,2261.96,45.2,67.1,36.52,4.17,H
7/9/2017 12:00,2273.67,2273.67,2250.03,2265.81,4706.19,2266.46,2262,61.79,59.26,26.83,4.19,H
7/9/2017 14:00,2265.81,2271.83,2260,2271.83,2926.34,2268.29,2262.1,43.37,59.48,27.13,4.17,H
7/9/2017 16:00,2271.83,2272.6,2262.36,2272,795.6,2272.66,2262.19,100,55.63,11.22,4.14,H
7/9/2017 18:00,2272,2272,2250.37,2254,2622.09,2269.89,2262.11,0.94,53,23.64,3.85,
7/9/2017 20:00,2253,2256,2241.9,2247,2547.75,2266.39,2261.97,0,46.36,-16.76,3.75,
7/9/2017 22:00,2256,2261,2232,2240,5697.89,2263.66,2261.77,0,46.18,8.18,3.01,
7/10/2017 0:00,2240,2248.61,2222.97,2222.97,3656.74,2258.46,2261.41,0,48.43,17.35,3.13,
7/10/2017 2:00,2222.97,2228.04,2222.97,2228.04,2315.96,2253.63,2261.11,22.94,27.71,42.11,3.23,
7/10/2017 4:00,2228.04,2230.7,2219.6,2219.6,3270.22,2249.49,2260.74,37.53,25.71,33.43,3.56,
7/10/2017 6:00,2219.6,2248.81,2219.6,2240.51,6411.21,2246.18,2260.55,71.24,40.05,54.74,3.58,
7/10/2017 8:00,2240.51,2240.51,2224.73,2234.94,7571.93,2243.09,2260.33,78.97,34.92,48.46,3.67,
7/10/2017 10:00,2234.94,2235.58,2217.92,2217.92,10004.31,2237.7,2259.96,0,30.28,22.28,3.96,
7/10/2017 12:00,2217.92,2226.28,2192.74,2192.74,29212.17,2229.77,2259.37,0,28.41,79.84,4.54,
7/10/2017 14:00,2192.74,2192.74,2131.2,2133,26797.24,2217.67,2258.28,0,15.69,76.72,6.38,
7/10/2017 16:00,2133,2179.44,2116.05,2153.76,18923.86,2208.35,2257.39,25.79,24.29,68.79,7.12,
7/10/2017 18:00,2153.76,2156.44,2130.83,2147.8,8662.23,2199.13,2256.46,77.69,21.53,74.82,7.86,
7/10/2017 20:00,2147.8,2147.8,2090.15,2095.19,12815.43,2186.35,2255.1,0,17.29,75.89,9.38,
7/10/2017 22:00,2095.19,2109.94,2012.2,2075.97,20713.07,2171.14,2253.61,0,17.21,70.28,10.83,
7/11/2017 0:00,2094.5,2122.25,2067.83,2098.33,20883.45,2159.02,2252.33,53.78,24.09,77.18,11.59,
7/11/2017 2:00,2098.33,2102.7,2047.7,2047.7,6113.68,2139.74,2250.65,30.63,20.91,75.81,12.87,
7/11/2017 4:00,2047.7,2079.5,2025.78,2065.2,11576.27,2122.76,2249.14,25.69,26.17,80.1,13.53,
7/11/2017 6:00,2065.2,2088.17,2031.38,2057.61,54175.73,2106.73,2247.6,69.75,24.45,82.92,13.95,
7/11/2017 8:00,2057.61,2095,2057.61,2077,16774.71,2095.16,2246.23,71.87,29.3,80.59,13.84,
7/11/2017 10:00,2077,2100,2077,2086.61,15014.78,2090.52,2244.97,100,26.9,81.66,13.62,
7/11/2017 12:00,2086.61,2120.94,2086.53,2094.83,34789.64,2084.62,2243.79,100,29.14,82.89,13.25,
7/11/2017 14:00,2094.83,2104.57,2073,2079.18,10303.77,2077.76,2242.5,34.44,29.26,80.62,12.91,
7/11/2017 16:00,2079.18,2097.95,2073,2088.55,6099.42,2077.1,2241.31,37.45,33.65,86.01,12.55,
7/11/2017 18:00,2088.55,2094.1,2045,2045,15240.24,2074,2239.8,17.71,35.45,87.04,12.34,
7/11/2017 20:00,2045,2086.03,2040,2070.32,5913.4,2071.2,2238.5,36.76,36.41,100.33,11.78,
7/11/2017 22:00,2070.32,2081.65,2040,2040,6638.32,2070.43,2237,45.51,33.73,107.01,10.82,
7/12/2017 0:00,2040,2045.22,2000,2004.89,6195.12,2064.4,2235.25,0,35.61,109.34,10.01,
7/12/2017 2:00,2004.89,2026.17,1987.91,2019.76,3801.39,2060.61,2233.64,29.75,40.92,109.3,8.83,
7/12/2017 4:00,2019.76,2068.45,2019,2048.4,8995.68,2057.75,2232.27,100,42.09,86.52,7.46,
7/12/2017 6:00,2048.4,2050,2039.03,2050,13180.09,2054.09,2230.93,100,50.43,105.44,7.09,
7/12/2017 8:00,2050,2090.72,2043.28,2083.78,23644.2,2052.99,2229.86,100,53.28,112.64,6.1,
7/12/2017 10:00,2083.78,2110.67,2075.06,2108,9585.3,2055.87,2228.98,100,58.41,76.04,5.27,
7/12/2017 12:00,2103.55,2107.99,2086.39,2093.64,11109.4,2056.38,2228,62.78,52.82,58.5,5.26,
7/12/2017 14:00,2087.45,2110,2087.45,2109,22056.16,2062.78,2227.15,51.68,53.73,76.07,5.55,
7/12/2017 16:00,2109,2130,2103.01,2130,19539.32,2068.75,2226.46,100,55.62,32.16,6.03,
7/12/2017 18:00,2130,2138.93,2115.98,2130.41,12698.43,2077.79,2225.79,100,58.6,43.35,6.46,
7/12/2017 20:00,2130.41,2138.93,2091.12,2106.45,8706.16,2087.94,2224.95,1.68,52.86,36.43,6.59,
7/12/2017 22:00,2106.45,2115,2103.71,2115,3215.55,2097.47,2224.19,26.3,62.61,48.54,6.72,
7/13/2017 0:00,2115,2134.06,2113.14,2134.06,1720.8,2106.03,2223.57,100,61.75,53.18,7.12,
7/13/2017 2:00,2134.06,2140.07,2125.29,2135.5,2633.75,2114.58,2222.96,100,69.7,56.74,7.47,
7/13/2017 4:00,2135.5,2148.58,2107.38,2114.18,6908.51,2117.62,2222.22,6.33,73.91,46.12,7.57,
7/13/2017 6:00,2114.18,2123.65,2093.88,2109.88,11161.65,2117.81,2221.46,0,70.67,51.07,7.63,
7/13/2017 8:00,2109.88,2121,2108.53,2110.43,7740.8,2119.49,2220.72,11.34,66.33,23.26,7.69,
7/13/2017 10:00,2110.43,2120.91,2104.5,2120.91,7175.56,2120.68,2220.05,100,67.84,36.43,7.54,
7/13/2017 12:00,2120.91,2123,2105.19,2111.22,8775.24,2118.8,2219.33,51.96,57.85,15.83,7.52,
7/13/2017 14:00,2105,2122.99,2093.4,2093.4,10070.48,2115.1,2218.5,0,45.66,-11.44,7.11,
7/13/2017 16:00,2093.4,2111.47,2077.94,2079.88,8200.04,2112.45,2217.6,0,45.89,-15.37,5.86,
7/13/2017 18:00,2079.88,2090,2075.42,2080.63,4844,2109.01,2216.71,5.26,40.72,-5.23,4.72,
7/13/2017 20:00,2080.63,2085.1,2070.91,2084.89,3496.26,2104.09,2215.86,100,33.43,-13.35,4.13,
7/13/2017 22:00,2084.89,2108.89,2077.72,2103,3122.01,2100.84,2215.14,100,41.09,15.76,3.32,
7/14/2017 0:00,2103,2106.31,2065.34,2065.34,2809.78,2095.96,2214.18,32.47,37.73,51.57,3.65,
7/14/2017 2:00,2061.8,2065.58,2055.14,2055.6,2151.36,2090.53,2213.18,0,32.39,38.22,4.25,
7/14/2017 4:00,2055.6,2081.71,2053.43,2081.71,1877.15,2087.66,2212.35,72.83,35.11,55.95,4.34,
7/14/2017 6:00,2081.71,2100.5,2081.71,2093.33,1638.35,2084.9,2211.61,100,38.66,79.74,4.35,
7/14/2017 8:00,2093.33,2099,2084,2096.97,1764.5,2083.48,2210.89,100,44.89,83.29,4.18,
7/14/2017 10:00,2096.97,2101,2072.75,2089.92,7382.76,2083.13,2210.15,34.05,44.16,58.74,4,
7/14/2017 12:00,2089.92,2086.87,2030.85,2041.95,13346.07,2079.33,2209.12,0,34.32,69.53,4.67,
7/14/2017 14:00,2041.95,2077.9,2010.8,2046,34883.7,2075.87,2208.12,7.79,32.33,89.39,5.05,
7/14/2017 16:00,2030.98,2046,1971.04,1980.27,19764.23,2065.41,2206.74,5.8,25.57,86.53,6.66,
7/14/2017 18:00,1980.13,1993,1966.01,1970.32,15439.82,2052.14,2205.32,0,26.35,72.93,7.92,
7/14/2017 20:00,1970.32,1970.32,1934.46,1941.96,15038.2,2039.8,2203.74,0,24.92,71.05,9.65,
7/14/2017 22:00,1937.46,1974.49,1926.3,1966.03,14983.76,2030.85,2202.32,45.91,30.79,73.14,10.43,
7/15/2017 0:00,1966.03,1970.28,1962,1964,2926.59,2019.08,2200.91,92.22,29.59,79.89,11.01,
7/15/2017 2:00,1964,1964,1862.08,1862.08,12445.66,1995.95,2198.92,0,18.29,75.81,13.44,
7/15/2017 4:00,1862.08,1909.96,1850,1882.18,32543.13,1974.47,2197.07,16.47,24.73,71.49,14.78,
7/15/2017 6:00,1882.18,1883.45,1805.9,1824.4,7043.33,1947.92,2194.9,25.81,21.83,68.69,17.09,
7/15/2017 8:00,1824.4,1862.63,1805,1834,18281.42,1927.12,2192.82,14.25,18.55,70.66,18.7,
7/15/2017 10:00,1834,1858.98,1804.93,1808.99,7881.51,1903.42,2190.61,27.74,15.09,73.52,20.35,
7/15/2017 12:00,1808.99,1808.99,1759.66,1785.05,15606.31,1883.9,2188.29,0,13.52,79.62,21.94,
7/15/2017 14:00,1785.05,1792.32,1740.5,1792.32,9400.37,1866.1,2186.04,23.29,15.22,73.88,22.7,
7/15/2017 16:00,1780.51,1837.59,1775.32,1825.9,8802.05,1854.5,2184.01,100,23.87,74.2,23.02,
7/15/2017 18:00,1825.9,1840.75,1820.04,1831.04,2039.14,1841,2182.02,100,24.07,82.59,23.11,
7/15/2017 20:00,1831.04,1840.75,1780,1816.11,9707.9,1826.21,2179.98,25.61,27.43,89.02,22.75,
7/15/2017 22:00,1816.11,1821.35,1761.98,1761.98,7180.05,1816.2,2177.66,0,24.46,94.51,22.5,
7/16/2017 0:00,1769.19,1786.65,1745,1770.47,7002.8,1805.03,2175.41,13.56,27.9,99.39,21.45,
7/16/2017 2:00,1770.47,1811.59,1770.47,1808.08,2121.9,1803.39,2173.39,100,30.33,95.63,19.43,
7/16/2017 4:00,1808.08,1808.08,1756.31,1790.59,10734.43,1799.05,2171.3,68.26,29.21,104.43,18.04,
7/16/2017 6:00,1790.59,1790.59,1740,1749.19,12407.09,1793.07,2169,0,34.17,93.53,16.41,
7/16/2017 8:00,1746,1748.18,1568.16,1653.77,46728.64,1779.94,2166.22,0,23.55,92.78,17.66,
7/16/2017 10:00,1653.77,1677.06,1630.09,1630.09,26329.88,1763.72,2163.34,0,25.57,86.99,18.92,
7/16/2017 12:00,1630.09,1680.33,1578.57,1665.09,34218.18,1747.64,2160.67,59.65,30.04,97.61,19.24,
7/16/2017 14:00,1665.09,1738.99,1627.82,1695.05,42609.86,1734.04,2158.2,100,36.69,104.85,18,
7/16/2017 16:00,1695.05,1768.81,1695.01,1732.94,43415.31,1725.72,2155.95,100,44.11,80.92,15.68,
7/16/2017 18:00,1732.94,1764.74,1670.55,1670.55,13667.15,1716.58,2153.39,37.78,37.75,91.17,15.92,
7/16/2017 20:00,1670.55,1697.45,1656.5,1677.05,14368.49,1707.24,2150.9,9.44,34.17,75.31,15.36,
7/16/2017 22:00,1677.05,1728.59,1670.34,1700.32,4962.37,1696.46,2148.55,100,36.61,81.59,15.21,
7/17/2017 0:00,1700.32,1750,1693.52,1750,6049.8,1692.4,2146.49,100,43.68,74.9,14.56,
7/17/2017 2:00,1756.86,1765,1735.54,1736.18,3120.33,1691.1,2144.37,78.24,47.33,67.39,14.18,
7/17/2017 4:00,1736.18,1765,1730.33,1755,17423.07,1701.23,2142.37,57.66,48.43,71.19,14.03,
7/17/2017 6:00,1755,1919.63,1755,1843.9,33486.2,1722.61,2140.85,100,53.29,82.15,14.76,
7/17/2017 8:00,1843.9,1895,1814.96,1827.38,17723.08,1738.84,2139.26,84.33,53.39,84.06,14.79,
7/17/2017 10:00,1827.38,1827.4,1802.63,1810.44,8601.48,1750.38,2137.6,0,55.9,79.27,14.49,
7/17/2017 12:00,1810.44,1810.44,1770.73,1785,9262.45,1755.58,2135.83,0,64.62,58.66,14.15,
7/17/2017 14:00,1785,1846.87,1785,1836.62,10143.61,1772.19,2134.33,66.99,71.66,60.02,14.92,
7/17/2017 16:00,1836.62,1892,1825.76,1857.95,27790.89,1790.28,2132.47,100,70.82,71.28,15.94,
7/17/2017 18:00,1873.83,1889.92,1847.72,1881.8,11192.49,1808.43,2130.83,100,70.43,62.75,17.07,
7/17/2017 20:00,1881.8,1930,1880.51,1910.1,11484.03,1824.44,2129.22,100,69.8,47.2,18.74,
7/17/2017 22:00,1915.42,1968,1913.22,1950,10537.49,1845.82,2127.69,100,82.88,19.09,20.98,
7/18/2017 0:00,1950,1960.8,1915.73,1919.88,3755.32,1862.31,2126.09,56.98,77.07,9.88,21.22,
7/18/2017 2:00,1919.88,1939.8,1916.04,1916.04,3526.4,1869.52,2124.48,0,75.14,14.39,20.48,
7/18/2017 4:00,1916.04,1964.69,1914.15,1964.69,9413.36,1883.25,2123.21,92.68,75.08,19.11,20.74,
7/18/2017 6:00,1963.9,2025.3,1962,2014.95,20390.3,1903.7,2122.18,100,80.01,26.5,21.92,
7/18/2017 8:00,2011.05,2020.2,1968.69,1987.44,15999.07,1923.95,2121.1,64.63,74.56,9.18,22.53,
7/18/2017 10:00,1987.44,2022.22,1973.3,2022.22,18478.84,1942.51,2120.16,55.84,71.28,6.35,22.24,
7/18/2017 12:00,2022.22,2022.22,2002.69,2022.22,12022.56,1958.93,2119.29,100,74.2,6.58,21.41,
7/18/2017 14:00,2022.22,2064.81,2022.22,2051.5,24156.94,1975.9,2118.55,100,79.05,14.08,20.92,
7/18/2017 16:00,2046.52,2058,2001,2038.19,21928.43,1988.71,2117.9,68.75,81.43,6.59,20.59,
7/18/2017 18:00,2038.19,2080.56,2036.58,2066.95,27017.29,2000.41,2117.43,68.36,80.32,6.11,19.92,
7/18/2017 20:00,2066.95,2087,2038.6,2057,47408.49,2014.12,2116.77,74.3,77.01,24.25,18.9,
7/18/2017 22:00,2048.24,2081.12,2010,2033.49,21646.51,2025.86,2116.01,0,70.6,16.99,18.71,
7/19/2017 0:00,2033.49,2040.38,2001.5,2001.5,4020.44,2029.55,2115.05,0,62.29,8.17,17.84,
7/19/2017 2:00,2001.5,2079,2001.5,2079,5425.89,2035.95,2114.5,70.78,65.75,-4.87,17.1,
7/19/2017 4:00,2079,2080,2052.01,2071.45,2366.51,2044.35,2113.9,91.12,69.59,0.81,15.11,
7/19/2017 6:00,2071.45,2119.95,2070,2119,15860.92,2054.03,2113.49,86.3,73.57,1.46,14.47,
7/19/2017 8:00,2119.95,2122,2078.11,2095.98,24623.25,2061.41,2112.79,67.38,66.21,2.37,13.41,
7/19/2017 10:00,2095.98,2106.5,2080,2080,4360.8,2064.26,2112.07,0,58.77,5.55,12.25,
7/19/2017 12:00,2080,2080,2027.82,2035,15806.38,2063.94,2111.05,0,56.13,16.05,11.1,
7/19/2017 14:00,2035,2075,2035,2051.54,11179.24,2062.4,2110.06,26.88,53.96,-2.14,10.53,
7/19/2017 16:00,2051.54,2060.78,2025.35,2033,10324.53,2060,2108.99,47.15,51.39,-14.93,9.15,
7/19/2017 18:00,2033,2037.53,1972,1984.5,24996.6,2055.1,2107.69,0,41.78,1.61,7.68,
7/19/2017 20:00,1984.5,2028,1970,2017.87,21347.08,2056.73,2106.66,40.76,47.62,30.07,6.92,
7/19/2017 22:00,2017.87,2027.08,1995.98,2016.03,11349.86,2050.44,2105.61,94.77,43.65,10.54,6.91,
7/20/2017 0:00,2016.03,2038.31,2009.17,2036.3,2830,2046.92,2104.72,91.68,47.48,32.19,6.43,
7/20/2017 2:00,2036.3,2064,2036.3,2064,1436.17,2041.42,2103.94,100,53.67,30.46,6.37,
