Date,Open,High,Low,Close,Volume,Mva10,Mva200,Rsi2,Rsi14,PercentB,Bandwidth,Action
7/2/2017 12:00,2189.30,2207.55,2184.25,0.021915,0.048436,0.021885,0.022070,0.3,0.34,0,0,B
7/2/2017 12:00,2189.30,2207.55,2184.25,0.021915,0.048436,0.021885,0.022070,0.3,0.34,0,0,B
7/2/2017 12:00,2189.30,2207.55,2184.25,0.021915,0.048436,0.021885,0.022070,0.3,0.34,0,0,B
7/2/2017 14:00,2191.54,2208.00,2186.31,0.022,0.168902,0.021873,0.022067,1,0.38,0.75,0.13,B
7/2/2017 14:00,2191.54,2208.00,2186.31,0.022,0.168902,0.021873,0.022067,1,0.38,0.75,0.13,B
7/2/2017 14:00,2191.54,2208.00,2186.31,0.022,0.168902,0.021873,0.022067,1,0.38,0.75,0.13,B
7/2/2017 14:00,2191.54,2208.00,2186.31,0.022,0.168902,0.021873,0.022067,1,0.38,0.75,0.13,B
7/2/2017 14:00,2191.54,2208.00,2186.31,0.022,0.168902,0.021873,0.022067,1,0.38,0.75,0.13,B
7/2/2017 14:00,2191.54,2208.00,2186.31,0.022,0.168902,0.021873,0.022067,1,0.38,0.75,0.13,B
7/2/2017 14:00,2191.54,2208.00,2186.31,0.022,0.168902,0.021873,0.022067,1,0.38,0.75,0.13,B
7/2/2017 14:00,2191.54,2208.00,2186.31,0.022,0.168902,0.021873,0.022067,1,0.38,0.75,0.13,B
7/2/2017 14:00,2191.54,2208.00,2186.31,0.022,0.168902,0.021873,0.022067,1,0.38,0.75,0.13,B
7/2/2017 14:00,2191.54,2208.00,2186.31,0.022,0.168902,0.021873,0.022067,1,0.38,0.75,0.13,B
7/2/2017 16:00,2214.90,2236.97,2201.82,0.022370,0.07553,0.021914,0.022081,1,0.55,0.53,0.13,H
7/2/2017 18:00,2236.97,2238.00,2220.00,0.022236,0.0682,0.021938,0.022088,0.73,0.51,0.74,0.13,H
7/2/2017 20:00,2223.60,2249.86,2220.00,0.022394,0.094271,0.022011,0.022101,0.54,0.6,0.96,0.13,H
7/2/2017 22:00,2240.56,2254.24,2231.09,0.022489,0.037578,0.022097,0.022118,1,0.6,0.84,0.13,H
7/3/2017 0:00,2248.89,2248.89,2242.12,0.022471,0.003679,0.022156,0.022132,0.84,0.65,0.79,0.13,H
7/3/2017 2:00,2247.08,2247.08,2244.00,0.022440,0.001767,0.022215,0.022144,0,0.63,0.59,0.13,H
7/3/2017 4:00,2244.01,2245.00,2214.74,0.022247,0.045023,0.022246,0.022147,0,0.69,0.62,0.13,H
7/3/2017 6:00,2224.73,2248.99,2216.61,0.02225,0.059939,0.022281,0.022151,0.01,0.7,0.45,0.13,H
7/3/2017 8:00,2232.56,2232.56,2204.00,0.022149,0.051913,0.022305,0.022151,0.03,0.6,0.52,0.13,B
7/3/2017 8:00,2232.56,2232.56,2204.00,0.022149,0.051913,0.022305,0.022151,0.03,0.6,0.52,0.13,B
7/3/2017 8:00,2232.56,2232.56,2204.00,0.022149,0.051913,0.022305,0.022151,0.03,0.6,0.52,0.13,B
7/3/2017 8:00,2232.56,2232.56,2204.00,0.022149,0.051913,0.022305,0.022151,0.03,0.6,0.52,0.13,B
7/3/2017 8:00,2232.56,2232.56,2204.00,0.022149,0.051913,0.022305,0.022151,0.03,0.6,0.52,0.13,B
7/3/2017 8:00,2232.56,2232.56,2204.00,0.022149,0.051913,0.022305,0.022151,0.03,0.6,0.52,0.13,B
7/3/2017 8:00,2232.56,2232.56,2204.00,0.022149,0.051913,0.022305,0.022151,0.03,0.6,0.52,0.13,B
7/3/2017 8:00,2232.56,2232.56,2204.00,0.022149,0.051913,0.022305,0.022151,0.03,0.6,0.52,0.13,B
7/3/2017 8:00,2232.56,2232.56,2204.00,0.022149,0.051913,0.022305,0.022151,0.03,0.6,0.52,0.13,B
7/3/2017 8:00,2232.56,2232.56,2204.00,0.022149,0.051913,0.022305,0.022151,0.03,0.6,0.52,0.13,B
7/3/2017 10:00,2214.90,2246.79,2208.38,0.0222,0.097709,0.022325,0.022153,0.34,0.62,0.37,0.13,H
7/3/2017 12:00,2220.00,2275.00,2220.00,0.022552,0.139321,0.022343,0.022166,1,0.68,0.38,0.14,H
7/3/2017 14:00,2255.19,2280.84,2251.05,0.022672,0.113745,0.022386,0.022181,1,0.72,0.09,0.15,S
7/3/2017 14:00,2255.19,2280.84,2251.05,0.022672,0.113745,0.022386,0.022181,1,0.72,0.09,0.15,S
7/3/2017 14:00,2255.19,2280.84,2251.05,0.022672,0.113745,0.022386,0.022181,1,0.72,0.09,0.15,S
7/3/2017 14:00,2255.19,2280.84,2251.05,0.022672,0.113745,0.022386,0.022181,1,0.72,0.09,0.15,S
7/3/2017 14:00,2255.19,2280.84,2251.05,0.022672,0.113745,0.022386,0.022181,1,0.72,0.09,0.15,S
7/3/2017 14:00,2255.19,2280.84,2251.05,0.022672,0.113745,0.022386,0.022181,1,0.72,0.09,0.15,S
7/3/2017 14:00,2255.19,2280.84,2251.05,0.022672,0.113745,0.022386,0.022181,1,0.72,0.09,0.15,S
7/3/2017 14:00,2255.19,2280.84,2251.05,0.022672,0.113745,0.022386,0.022181,1,0.72,0.09,0.15,S
7/3/2017 14:00,2255.19,2280.84,2251.05,0.022672,0.113745,0.022386,0.022181,1,0.72,0.09,0.15,S
7/3/2017 14:00,2255.19,2280.84,2251.05,0.022672,0.113745,0.022386,0.022181,1,0.72,0.09,0.15,S
7/3/2017 16:00,2267.17,2285.96,2250.00,0.02255,0.035706,0.022402,0.022192,0.5,0.67,0,0.15,H
7/3/2017 18:00,2255.00,2265.19,2240.10,0.022562,0.029545,0.022409,0.022203,0.09,0.66,0.15,0.14,H
7/3/2017 20:00,2256.22,2275.00,2247.31,0.02275,0.019542,0.022437,0.022219,1,0.62,0.09,0.14,H
7/3/2017 22:00,2275.00,2285.80,2244.84,0.022448,0.078728,0.022438,0.022225,0.38,0.56,0.12,0.13,H
7/4/2017 0:00,2244.84,2275.43,2242.57,0.022426,0.003017,0.022456,0.022231,0,0.51,0.02,0.12,H
7/4/2017 2:00,2242.58,2299.91,2242.58,0.022999,0.014705,0.022531,0.022251,0.96,0.62,0.02,0.13,S
7/4/2017 2:00,2242.58,2299.91,2242.58,0.022999,0.014705,0.022531,0.022251,0.96,0.62,0.02,0.13,S
7/4/2017 2:00,2242.58,2299.91,2242.58,0.022999,0.014705,0.022531,0.022251,0.96,0.62,0.02,0.13,S
7/4/2017 2:00,2242.58,2299.91,2242.58,0.022999,0.014705,0.022531,0.022251,0.96,0.62,0.02,0.13,S
7/4/2017 2:00,2242.58,2299.91,2242.58,0.022999,0.014705,0.022531,0.022251,0.96,0.62,0.02,0.13,S
7/4/2017 2:00,2242.58,2299.91,2242.58,0.022999,0.014705,0.022531,0.022251,0.96,0.62,0.02,0.13,S
7/4/2017 2:00,2242.58,2299.91,2242.58,0.022999,0.014705,0.022531,0.022251,0.96,0.62,0.02,0.13,S
7/4/2017 2:00,2242.58,2299.91,2242.58,0.022999,0.014705,0.022531,0.022251,0.96,0.62,0.02,0.13,S
7/4/2017 2:00,2242.58,2299.91,2242.58,0.022999,0.014705,0.022531,0.022251,0.96,0.62,0.02,0.13,S
7/4/2017 2:00,2242.58,2299.91,2242.58,0.022999,0.014705,0.022531,0.022251,0.96,0.62,0.02,0.13,S
7/4/2017 4:00,2299.91,2317.50,2299.91,0.023142,0.038307,0.022630,0.022274,1,0.65,0.08,0.14,S
7/4/2017 4:00,2299.91,2317.50,2299.91,0.023142,0.038307,0.022630,0.022274,1,0.65,0.08,0.14,S
7/4/2017 4:00,2299.91,2317.50,2299.91,0.023142,0.038307,0.022630,0.022274,1,0.65,0.08,0.14,S
7/4/2017 4:00,2299.91,2317.50,2299.91,0.023142,0.038307,0.022630,0.022274,1,0.65,0.08,0.14,S
7/4/2017 4:00,2299.91,2317.50,2299.91,0.023142,0.038307,0.022630,0.022274,1,0.65,0.08,0.14,S
7/4/2017 4:00,2299.91,2317.50,2299.91,0.023142,0.038307,0.022630,0.022274,1,0.65,0.08,0.14,S
7/4/2017 4:00,2299.91,2317.50,2299.91,0.023142,0.038307,0.022630,0.022274,1,0.65,0.08,0.14,S
7/4/2017 4:00,2299.91,2317.50,2299.91,0.023142,0.038307,0.022630,0.022274,1,0.65,0.08,0.14,S
7/4/2017 4:00,2299.91,2317.50,2299.91,0.023142,0.038307,0.022630,0.022274,1,0.65,0.08,0.14,S
7/4/2017 4:00,2299.91,2317.50,2299.91,0.023142,0.038307,0.022630,0.022274,1,0.65,0.08,0.14,S
7/4/2017 6:00,2314.23,2320.00,2302.68,0.0232,0.126558,0.022730,0.022297,1,0.67,0.37,0.15,H
7/4/2017 8:00,2320.00,2320.00,2303.00,0.023190,0.102008,0.022794,0.022319,0.85,0.73,0.25,0.17,H
7/4/2017 10:00,2318.96,2318.96,2303.37,0.023101,0.078062,0.022837,0.022337,0,0.7,0.34,0.17,H
7/4/2017 12:00,2310.11,2330.50,2307.94,0.023305,0.178244,0.022912,0.022360,0.7,0.76,0.39,0.19,S
7/4/2017 12:00,2310.11,2330.50,2307.94,0.023305,0.178244,0.022912,0.022360,0.7,0.76,0.39,0.19,S
7/4/2017 12:00,2310.11,2330.50,2307.94,0.023305,0.178244,0.022912,0.022360,0.7,0.76,0.39,0.19,S
7/4/2017 12:00,2310.11,2330.50,2307.94,0.023305,0.178244,0.022912,0.022360,0.7,0.76,0.39,0.19,S
7/4/2017 12:00,2310.11,2330.50,2307.94,0.023305,0.178244,0.022912,0.022360,0.7,0.76,0.39,0.19,S
7/4/2017 12:00,2310.11,2330.50,2307.94,0.023305,0.178244,0.022912,0.022360,0.7,0.76,0.39,0.19,S
7/4/2017 12:00,2310.11,2330.50,2307.94,0.023305,0.178244,0.022912,0.022360,0.7,0.76,0.39,0.19,S
7/4/2017 12:00,2310.11,2330.50,2307.94,0.023305,0.178244,0.022912,0.022360,0.7,0.76,0.39,0.19,S
7/4/2017 12:00,2310.11,2330.50,2307.94,0.023305,0.178244,0.022912,0.022360,0.7,0.76,0.39,0.19,S
7/4/2017 12:00,2310.11,2330.50,2307.94,0.023305,0.178244,0.022912,0.022360,0.7,0.76,0.39,0.19,S
7/4/2017 14:00,2330.50,2332.30,2302.42,0.023134,0.133126,0.022970,0.022378,0.54,0.7,0.36,0.19,H
7/4/2017 16:00,2313.40,2319.56,2276.89,0.023094,0.100012,0.023004,0.022393,0,0.63,0.32,0.19,H
7/4/2017 18:00,2284.37,2320.18,2284.37,0.022903,0.076929,0.023049,0.022404,0,0.55,0.18,0.19,H
7/4/2017 20:00,2290.30,2316.62,2289.56,0.023150,0.035293,0.023122,0.022420,0.56,0.63,0.14,0.19,H
7/4/2017 22:00,2315.02,2320.67,2315.02,0.023207,0.022886,0.023143,0.022437,1,0.64,0.03,0.18,H
7/5/2017 0:00,2320.67,2324.00,2299.29,0.022993,0.061759,0.023128,0.022448,0.21,0.55,-0.02,0.16,H
7/5/2017 2:00,2299.33,2303.74,2294.51,0.022945,0.025262,0.023102,0.022458,0,0.62,0.18,0.14,H
7/5/2017 4:00,2305.05,2305.14,2285.07,0.022887,0.084027,0.023072,0.022466,0,0.61,0.26,0.14,H
7/5/2017 6:00,2288.67,2297.25,2265.06,0.022652,0.100519,0.023027,0.02247,0,0.4,0.15,0.14,H
7/5/2017 8:00,2265.23,2304.18,2265.23,0.022984,0.102492,0.022995,0.022480,0.59,0.46,0.12,0.13,H
7/5/2017 10:00,2298.38,2301.38,2282.66,0.022979,0.049797,0.022979,0.022489,0.99,0.44,0.27,0.12,H
7/5/2017 12:00,2297.93,2303.50,2279.93,0.022974,0.061666,0.022968,0.022498,0,0.44,-0.07,0.12,H
7/5/2017 14:00,2297.43,2309.00,2290.61,0.023088,0.106964,0.022986,0.022508,0.96,0.5,-0.23,0.1,H
7/5/2017 16:00,2303.00,2323.98,2303.00,0.023100,0.043956,0.022981,0.022519,1,0.44,0.41,0.07,H
7/5/2017 18:00,2310.03,2322.00,2310.00,0.023207,0.064404,0.022981,0.022531,1,0.52,0.63,0.07,H
7/5/2017 20:00,2320.72,2324.00,2301.71,0.023115,0.065853,0.022993,0.022540,0.54,0.51,0.73,0.07,H
7/5/2017 22:00,2311.50,2320.00,2306.29,0.023149,0.012799,0.023014,0.022551,0.27,0.58,0.72,0.07,H
7/6/2017 0:00,2314.88,2315.00,2310.22,0.02315,0.024351,0.023040,0.022560,1,0.5,0.58,0.07,H
7/6/2017 2:00,2315.00,2320.00,2311.68,0.023180,0.000797,0.023093,0.022570,1,0.49,0.92,0.07,H
7/6/2017 4:00,2317.98,2317.98,2310.22,0.023102,0.013171,0.023104,0.022579,0.28,0.55,0.65,0.07,H
7/6/2017 6:00,2310.22,2319.52,2307.55,0.023076,0.066874,0.023114,0.022587,0,0.56,0.59,0.07,H
7/6/2017 8:00,2307.55,2319.50,2300.00,0.023170,0.107533,0.023134,0.022596,0.78,0.62,0.23,0.07,H
7/6/2017 10:00,2316.96,2317.14,2303.49,0.023063,0.046876,0.023131,0.022603,0.47,0.7,0.67,0.07,H
7/6/2017 12:00,2306.31,2314.99,2302.50,0.02314,0.023732,0.023135,0.022611,0.42,0.6,0.78,0.07,H
7/6/2017 14:00,2314.00,2314.00,2303.06,0.023031,0.035404,0.023118,0.022617,0.41,0.53,0.39,0.06,H
7/6/2017 16:00,2303.06,2315.00,2300.50,0.023018,0.048048,0.023108,0.022623,0,0.52,0.29,0.06,H
7/6/2017 18:00,2301.82,2314.99,2301.09,0.02314,0.014187,0.023107,0.022630,0.91,0.53,0.16,0.06,H
7/6/2017 20:00,2304.16,2314.00,2303.00,0.02314,0.032549,0.023106,0.022637,1,0.52,-0.37,0.06,H
7/6/2017 22:00,2314.00,2323.00,2307.05,0.02323,0.053807,0.023111,0.022646,1,0.51,0.11,0.04,H
7/7/2017 0:00,2323.00,2324.00,2310.00,0.023181,0.019766,0.023119,0.022653,0.65,0.54,0.04,0.04,H
7/7/2017 2:00,2318.14,2318.14,2303.00,0.023093,0.023474,0.023121,0.022659,0,0.47,-0.05,0.03,H
7/7/2017 4:00,2309.34,2309.34,2299.00,0.023093,0.007591,0.023113,0.022665,0,0.47,0.34,0.03,H
7/7/2017 6:00,2309.34,2309.34,2269.42,0.022694,0.054271,0.023076,0.022665,0,0.31,0.49,0.05,H
7/7/2017 8:00,2269.42,2284.02,2258.77,0.022693,0.067982,0.023031,0.022665,0,0.33,0.72,0.07,H
7/7/2017 10:00,2269.28,2295.44,2262.00,0.022729,0.314272,0.023001,0.022666,0.96,0.35,0.59,0.08,H
7/7/2017 12:00,2272.93,2272.93,2224.38,0.02233,0.191664,0.022932,0.022662,0.08,0.22,0.64,0.11,H
7/7/2017 14:00,2240.85,2260.00,2233.00,0.0225,0.073127,0.022868,0.022660,0.3,0.32,0.66,0.13,H
7/7/2017 16:00,2250.00,2252.00,2235.87,0.022498,0.077278,0.022804,0.022658,0.99,0.28,0.71,0.14,H
7/7/2017 18:00,2249.75,2251.07,2228.81,0.022288,0.03579,0.02271,0.022653,0,0.26,0.66,0.15,H
7/7/2017 20:00,2228.83,2238.11,2228.83,0.022355,0.030622,0.022627,0.022650,0.24,0.3,0.66,0.16,H
7/7/2017 22:00,2235.50,2240.27,2216.48,0.022278,0.057369,0.022546,0.022645,0.46,0.23,0.74,0.17,H
7/8/2017 0:00,2227.81,2240.21,2205.01,0.022304,0.134503,0.022467,0.022641,0.25,0.24,0.69,0.18,H
7/8/2017 2:00,2215.89,2229.00,2209.89,0.022178,0.017179,0.022415,0.022636,0.17,0.18,0.76,0.19,H
7/8/2017 4:00,2217.77,2232.86,2217.01,0.022329,0.01771,0.022379,0.022632,0.54,0.26,0.72,0.19,H
7/8/2017 6:00,2232.86,2232.86,2199.99,0.022000,0.064711,0.022306,0.022625,0.31,0.23,0.73,0.2,H
7/8/2017 8:00,2199.94,2241.70,2199.94,0.0223,0.052864,0.022303,0.022622,0.48,0.33,0.83,0.2,H
7/8/2017 10:00,2230.00,2241.70,2226.00,0.02235,0.029755,0.022288,0.022618,1,0.41,0.87,0.19,H
7/8/2017 12:00,2235.00,2257.70,2235.00,0.02252,0.020374,0.022290,0.022618,1,0.46,0.98,0.18,H
7/8/2017 14:00,2252.00,2261.36,2235.50,0.022428,0.067661,0.022304,0.022615,0.65,0.43,1.03,0.16,H
7/8/2017 16:00,2242.81,2267.45,2236.00,0.022598,0.021209,0.022328,0.022615,0.65,0.57,1.05,0.14,H
7/8/2017 18:00,2259.85,2263.50,2235.50,0.022535,0.028753,0.022354,0.022614,0.73,0.51,1.18,0.12,H
7/8/2017 20:00,2253.50,2263.50,2228.28,0.022283,0.018154,0.022352,0.022611,0,0.45,0.88,0.09,H
7/8/2017 22:00,2228.28,2281.71,2228.28,0.022817,0.03104,0.022416,0.022613,0.68,0.61,0.85,0.1,H
7/9/2017 0:00,2281.71,2284.94,2277.02,0.022820,0.013099,0.022465,0.022615,1,0.6,0.87,0.11,H
7/9/2017 2:00,2282.03,2282.03,2267.31,0.022673,0.024604,0.022532,0.022616,0.02,0.58,0.39,0.1,H
7/9/2017 4:00,2267.31,2275.00,2267.31,0.022749,0.00162,0.022577,0.022617,0.34,0.59,0.57,0.11,H
7/9/2017 6:00,2274.94,2276.37,2258.81,0.022764,0.006721,0.022619,0.022619,1,0.62,0.55,0.12,H
7/9/2017 8:00,2276.37,2276.37,2251.04,0.022610,0.019147,0.022628,0.022618,0.08,0.56,0.31,0.12,H
7/9/2017 10:00,2260.00,2279.09,2222.97,0.022737,0.086665,0.022659,0.022620,0.45,0.67,0.37,0.12,H
7/9/2017 12:00,2273.67,2273.67,2250.03,0.022658,0.040113,0.022665,0.02262,0.62,0.59,0.27,0.12,H
7/9/2017 14:00,2265.81,2271.83,2260.00,0.022718,0.024943,0.022683,0.022621,0.43,0.59,0.27,0.12,H
7/9/2017 16:00,2271.83,2272.60,2262.36,0.02272,0.006781,0.022727,0.022622,1,0.56,0.11,0.12,H
7/9/2017 18:00,2272.00,2272.00,2250.37,0.02254,0.022349,0.022699,0.022621,0.01,0.53,0.24,0.11,H
7/9/2017 20:00,2253.00,2256.00,2241.90,0.02247,0.021716,0.022664,0.022620,0,0.46,-0.17,0.11,H
7/9/2017 22:00,2256.00,2261.00,2232.00,0.0224,0.048566,0.022637,0.022618,0,0.46,0.08,0.09,H
7/10/2017 0:00,2240.00,2248.61,2222.97,0.022230,0.031168,0.022585,0.022614,0,0.48,0.17,0.09,H
7/10/2017 2:00,2222.97,2228.04,2222.97,0.022280,0.01974,0.022536,0.022611,0.23,0.28,0.42,0.09,H
7/10/2017 4:00,2228.04,2230.70,2219.60,0.022196,0.027874,0.022495,0.022607,0.38,0.26,0.33,0.1,H
7/10/2017 6:00,2219.60,2248.81,2219.60,0.022405,0.054646,0.022462,0.022606,0.71,0.4,0.55,0.1,H
7/10/2017 8:00,2240.51,2240.51,2224.73,0.022349,0.064539,0.022431,0.022603,0.79,0.35,0.48,0.1,H
7/10/2017 10:00,2234.94,2235.58,2217.92,0.022179,0.085272,0.022377,0.022600,0,0.3,0.22,0.11,H
7/10/2017 12:00,2217.92,2226.28,2192.74,0.021927,0.248989,0.022298,0.022594,0,0.28,0.8,0.13,H
7/10/2017 14:00,2192.74,2192.74,2131.20,0.02133,0.228406,0.022177,0.022583,0,0.16,0.77,0.18,H
7/10/2017 16:00,2133.00,2179.44,2116.05,0.021538,0.161297,0.022084,0.022574,0.26,0.24,0.69,0.2,H
7/10/2017 18:00,2153.76,2156.44,2130.83,0.021478,0.073832,0.021991,0.022565,0.78,0.22,0.75,0.22,H
7/10/2017 20:00,2147.80,2147.80,2090.15,0.020952,0.109232,0.021864,0.022551,0,0.17,0.76,0.27,H
7/10/2017 22:00,2095.19,2109.94,2012.20,0.020760,0.176547,0.021711,0.022536,0,0.17,0.7,0.31,H
7/11/2017 0:00,2094.50,2122.25,2067.83,0.020983,0.178,0.021590,0.022523,0.54,0.24,0.77,0.33,H
7/11/2017 2:00,2098.33,2102.70,2047.70,0.020477,0.05211,0.021397,0.022506,0.31,0.21,0.76,0.37,H
7/11/2017 4:00,2047.70,2079.50,2025.78,0.020652,0.09867,0.021228,0.022491,0.26,0.26,0.8,0.38,H
7/11/2017 6:00,2065.20,2088.17,2031.38,0.020576,0.461766,0.021067,0.022476,0.7,0.24,0.83,0.4,H
7/11/2017 8:00,2057.61,2095.00,2057.61,0.02077,0.142979,0.020952,0.022462,0.72,0.29,0.81,0.39,H
7/11/2017 10:00,2077.00,2100.00,2077.00,0.020866,0.127978,0.020905,0.022450,1,0.27,0.82,0.39,H
7/11/2017 12:00,2086.61,2120.94,2086.53,0.020948,0.296529,0.020846,0.022438,1,0.29,0.83,0.38,H
7/11/2017 14:00,2094.83,2104.57,2073.00,0.020792,0.087824,0.020778,0.022425,0.34,0.29,0.81,0.37,H
7/11/2017 16:00,2079.18,2097.95,2073.00,0.020886,0.051988,0.020771,0.022413,0.37,0.34,0.86,0.36,H
7/11/2017 18:00,2088.55,2094.10,2045.00,0.02045,0.1299,0.02074,0.022398,0.18,0.35,0.87,0.35,H
7/11/2017 20:00,2045.00,2086.03,2040.00,0.020703,0.050403,0.020712,0.022385,0.37,0.36,1,0.34,H
7/11/2017 22:00,2070.32,2081.65,2040.00,0.0204,0.056582,0.020704,0.02237,0.46,0.34,1.07,0.31,B
7/11/2017 22:00,2070.32,2081.65,2040.00,0.0204,0.056582,0.020704,0.02237,0.46,0.34,1.07,0.31,B
7/11/2017 22:00,2070.32,2081.65,2040.00,0.0204,0.056582,0.020704,0.02237,0.46,0.34,1.07,0.31,B
7/11/2017 22:00,2070.32,2081.65,2040.00,0.0204,0.056582,0.020704,0.02237,0.46,0.34,1.07,0.31,B
7/11/2017 22:00,2070.32,2081.65,2040.00,0.0204,0.056582,0.020704,0.02237,0.46,0.34,1.07,0.31,B
7/11/2017 22:00,2070.32,2081.65,2040.00,0.0204,0.056582,0.020704,0.02237,0.46,0.34,1.07,0.31,B
7/11/2017 22:00,2070.32,2081.65,2040.00,0.0204,0.056582,0.020704,0.02237,0.46,0.34,1.07,0.31,B
7/11/2017 22:00,2070.32,2081.65,2040.00,0.0204,0.056582,0.020704,0.02237,0.46,0.34,1.07,0.31,B
7/11/2017 22:00,2070.32,2081.65,2040.00,0.0204,0.056582,0.020704,0.02237,0.46,0.34,1.07,0.31,B
7/11/2017 22:00,2070.32,2081.65,2040.00,0.0204,0.056582,0.020704,0.02237,0.46,0.34,1.07,0.31,B
7/12/2017 0:00,2040.00,2045.22,2000.00,0.020049,0.052804,0.020644,0.022352,0,0.36,1.09,0.28,B
7/12/2017 0:00,2040.00,2045.22,2000.00,0.020049,0.052804,0.020644,0.022352,0,0.36,1.09,0.28,B
7/12/2017 0:00,2040.00,2045.22,2000.00,0.020049,0.052804,0.020644,0.022352,0,0.36,1.09,0.28,B
7/12/2017 0:00,2040.00,2045.22,2000.00,0.020049,0.052804,0.020644,0.022352,0,0.36,1.09,0.28,B
7/12/2017 0:00,2040.00,2045.22,2000.00,0.020049,0.052804,0.020644,0.022352,0,0.36,1.09,0.28,B
7/12/2017 0:00,2040.00,2045.22,2000.00,0.020049,0.052804,0.020644,0.022352,0,0.36,1.09,0.28,B
7/12/2017 0:00,2040.00,2045.22,2000.00,0.020049,0.052804,0.020644,0.022352,0,0.36,1.09,0.28,B
7/12/2017 0:00,2040.00,2045.22,2000.00,0.020049,0.052804,0.020644,0.022352,0,0.36,1.09,0.28,B
7/12/2017 0:00,2040.00,2045.22,2000.00,0.020049,0.052804,0.020644,0.022352,0,0.36,1.09,0.28,B
